day;month;year;plot;subplot;focal;fruit;ANAR;BEMA;BRMA;CHFU;CHMI;CHNO;CETE;HOMA;LEMA;MEEL;MEPO;MESU ;PAIN;PLCO;POMA;POMO ;PUPA ;SASO;SOAS;SCLA;SPRU
1;6;2022;7;C5;LEMA;3;;;;;;;;;3;;;;;;;;;;1;;
1;6;2022;7;C5;SOAS;13;;1;;;;;;;;;;;2;;;;;;3;;1
1;6;2022;7;C5;SPRU;73;;1;;;;;;;;;;;;;;;;;1;2;
1;6;2022;7;C5;SCLA;2;;;;;;;;;2;;;;;;;;;;1;1;
1;6;2022;7;C5;BEMA;50;;;;;;;;;;;;;;2;;;;;;;
1;6;2022;7;C5;PLCO;2;;1;;;;;;;3;;;;;;;;;;;;
1;6;2022;7;C5;PAIN;1;;1;;;;;;;;;;;;;;;;;3;1;
1;6;2022;7;C6;BEMA;62;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;C6;SOAS;7;;;;;;;;;;;;;;;;;;;2;1;
1;6;2022;7;C6;SCLA;4;;;;;;;;;2;;;;;;;;;;;2;
1;6;2022;7;C6;LEMA;2;;2;;;;;;;2;;;;;;;;;;3;;
1;6;2022;7;C6;PLCO;4;;;;;;;;;;;;;;;;;;;1;;
1;6;2022;7;C6;POMO;1;;1;;;;;;;;;;;;;;;;;3;3;
1;6;2022;7;C6;SPRU;115;;;;;;;;;;;;;;;;;;;1;;
1;6;2022;7;D1;PLCO;3;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;7;D1;PAIN;2;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;7;D1;SCLA;1;;;;;;;;;;;;;1;1;;;;;;;1
1;6;2022;7;D1;BEMA;49;;1;;;;;;;;;;;;1;;;;;;;1
1;6;2022;7;D1;LEMA;6;;1;;;;;;;;;;;;;;;;;;1;
1;6;2022;7;D1;HOMA;4;;2;;;;;;;;;;;1;;;;;;;;2
1;6;2022;7;D1;SOAS;6;;2;;;;;;;1;;;;;2;;;;;1;;
1;6;2022;7;D1;SPRU;23;;1;;;;;;;;;;;;;;;;;;2;11
1;6;2022;7;D2;HOMA;3;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;D2;BEMA;64;;;;;;;;;;;;;;;;;;;;;1
1;6;2022;7;D2;PLCO;4;;;;;;;;;;;;;;1;;;;;;;
1;6;2022;7;D2;SOAS;11;;;;;;;;;;;;;;2;;;;;1;;
1;6;2022;7;D2;PAIN;1;;;;;;;;;;;;;2;1;;;;;;;
1;6;2022;7;D2;SCLA;2;;1;;;;;;;;;;;;1;;;;;;;
1;6;2022;7;D2;SPRU;44;;;;;;;;;;;;;;2;;;;;;;
1;6;2022;7;D3;LEMA;7;;;;;;;;;1;;;;;;;;;;2;3;
1;6;2022;7;D3;POMO;1;;;;;;;;;3;;;;;;;;;;;1;
1;6;2022;7;D3;SCLA;2;;;;;;;;;;;;;;;;;;;;2;
1;6;2022;7;D3;PAIN;3;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;D3;BEMA;90;;;;;;;;;2;;;;2;;;;;;;;
1;6;2022;7;D3;PLCO;2;;;;;;;;;;;;;1;;;;;;;3;
1;6;2022;7;D3;SOAS;5;;;;;;;;;2;;;;;;;;;;;3;
1;6;2022;7;D3;POMA;2;;;;;;;;;;;;;1;1;;;;;;;
1;6;2022;7;D4;POMO;1;;;;;;;;;3;;;;;;;;;;;;
1;6;2022;7;D4;BEMA;38;;1;;;;;;;3;;;;;;;;;;1;;
1;6;2022;7;D4;SOAS;4;;;;;;;;;7;;;;;;;;;;;1;
1;6;2022;7;D4;PAIN;3;;;;;;;;;3;;;;;;;;;;;1;2
1;6;2022;7;D4;SPRU;93;;1;;;;;;;;;;;;;;;;;;3;
1;6;2022;7;D4;LEMA;8;;;;;;;;;2;;;;;;;;;;1;;
1;6;2022;7;D4;SCLA;2;;;;;;;;;4;;;;;;;;;;;1;
1;6;2022;7;D5;SOAS;12;;;;;;;;;2;;;;;;;;;;;1;
1;6;2022;7;D5;LEMA;3;;;;;;;;;4;;;;;;;;;;;;2
1;6;2022;7;D5;SCLA;3;;1;;;;;;1;2;;;;1;;;;;;;;
1;6;2022;7;D5;HOMA;1;;1;;;;;;;1;;;;1;;;;;;2;;
1;6;2022;7;D5;BEMA;33;;1;;;;;;;;;;;1;;;;;;1;;
1;6;2022;7;D5;PAIN;1;;3;;;;;;;;;;;3;;;;;;1;;
1;6;2022;7;D5;SPRU;66;;2;;;;;;;3;;;;2;;;;;;1;;
1;6;2022;7;D6;SOAS;17;;;;;;;;;;;;;;;;;;;;2;
1;6;2022;7;D6;PAIN;2;;;;;;;;;;;;;;1;;;;;;1;
1;6;2022;7;D6;SCLA;5;;1;;;;;;;;;;;1;;;;;;1;2;
1;6;2022;7;D6;BEMA;12;;1;;;;;;;;;;;1;;;;;;3;;
1;6;2022;7;D6;HOMA;2;;;;;;;;1;;;;;;;;;;;1;;
1;6;2022;7;D6;PLCO;2;;;;;;;;;;;;;;;;;;;;;1
1;6;2022;7;D6;LEMA;4;;;;;;;;;1;;;;;2;;;;;1;1;
1;6;2022;7;E1;BEMA;28;;1;;;;;;;;;;;1;4;;;;;;;3
1;6;2022;7;E1;PLCO;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E1;PAIN;1;;2;;;;;;;;;;;2;1;;;;;;;
1;6;2022;7;E1;SPRU;19;;;;;;;;;;;;;;1;;;;;;;
1;6;2022;7;E1;SOAS;4;;1;;;;;;;;;;;1;2;;;;;;;
1;6;2022;7;E1;SCLA;1;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E2;PLCO;4;;;;;;;;;;;;;;1;;;;;;1;
1;6;2022;7;E2;SCLA;2;;;;;;;;;;;;;;;;;;;1;;1
1;6;2022;7;E2;BRMA;3;;1;;;;;;;;;;;;1;;;;;;;
1;6;2022;7;E2;BEMA;77;;;;;;;;;1;;;;;;;;;;;;1
1;6;2022;7;E2;SPRU;36;;1;;;;;;;1;;;;;;;;;;;;
1;6;2022;7;E2;LEMA;5;;1;;;;;;;1;;;;;;;;;;1;;1
1;6;2022;7;E2;SOAS;8;;;;;;;;;3;;;;;1;;;;;;;
1;6;2022;7;E3;SOAS;6;;;;;;;;;2;;;;;1;;;;;;;2
1;6;2022;7;E3;SPRU;88;;;;;;;;;;;;;;1;;;;;3;;1
1;6;2022;7;E3;LEMA;3;;1;;;;;;;2;;;;;1;;;;;;;
1;6;2022;7;E3;PLCO;3;;1;;;;;;;;;;;;1;;;;;;;
1;6;2022;7;E3;BEMA;114;;;;;;;;;2;;;;;;;;;;1;;
1;6;2022;7;E3;CHFU;7;;;;;;;;;2;;;;1;2;;;;;1;;
1;6;2022;7;E3;PAIN;1;;;;1;;;;;;;;;;1;;;;;1;;
1;6;2022;7;E4;BEMA;96;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E4;POMO;1;;;;;;;;;;;;;1;;;;;;;;
1;6;2022;7;E4;CHFU;4;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E4;LEMA;9;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E4;SCLA;2;;;;1;;;;;;;;;;1;;;;;;;1
1;6;2022;7;E4;PLCO;5;;1;;;;;;;1;;;;;;;;;;;;
1;6;2022;7;E4;SPRU;46;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E4;PAIN;2;;;;;;;;;;;;;;;;;;;1;;
1;6;2022;7;E5;BEMA;53;;1;;;;;;;;;;;;;;;;;;;1
1;6;2022;7;E5;SOAS;4;;3;;;;;;;;;;;;;;;;;1;;
1;6;2022;7;E5;SPRU;28;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E5;PAIN;3;;;;;;;;;1;;;;1;;;;;;;;1
1;6;2022;7;E5;LEMA;5;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E5;SCLA;1;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;7;E6;BEMA;26;;1;;;;;;;2;;;;;;;;;;1;;
1;6;2022;7;E6;LEMA;2;;2;;;;;;;;;;;;;;;;;;3;
1;6;2022;7;E6;SOAS;2;;1;;;;1;;;;;;;;;;;;;1;5;
1;6;2022;7;E6;SCLA;2;;;;;;1;;;;;;;;;;;;;1;3;
1;6;2022;7;E6;HOMA;1;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;7;E6;CHNO;1;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;7;F1;BEMA;27;;3;;;;;;;;;;;4;;;;;;;;
1;6;2022;7;F1;PAIN;2;;2;;;;;;;;;;;4;;;;;;;;
1;6;2022;7;F1;PLCO;1;;;;;;;;;;;;;1;;;;;;;;1
1;6;2022;7;F1;SOAS;3;;3;;;;;;;;;;;3;;;;;;;;
1;6;2022;7;F1;POMO;1;;1;;;;;;1;;;;;3;;;;;;;;
1;6;2022;7;F1;SPRU;19;;1;;;;;;;;;;;2;;;;;;;;
1;6;2022;7;F1;SCLA;1;;3;;;;;;;;;;;1;;;;;;;;1
1;6;2022;7;F1;HOMA;2;;3;;;;;;;;;;;1;1;;;;;;;
1;6;2022;7;F2;PLCO;2;;1;;;;;;;;;;;;;;;;;;;1
1;6;2022;7;F2;SPRU;9;;1;;;;;;;;;;;1;1;;;;;;;
1;6;2022;7;F2;PAIN;4;;;;;;;;;;;;;;2;;;;;;;
1;6;2022;7;F2;SOAS;3;;;;;;;;;;;;;;;;;;;1;;1
1;6;2022;7;F2;LEMA;4;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;7;F2;POMO;1;;1;;;;;;;1;;;;;1;;;;;;;
1;6;2022;7;F2;BEMA;16;;2;;;;;;;;;;;1;;;;;;;;
1;6;2022;7;F2;SCLA;2;;2;;;;;;;1;;;;;1;;;;;;;
1;6;2022;7;F3;SCLA;2;;;;;;;;;;;;1;;;;;;;;;
1;6;2022;7;F3;MESU;38;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;F3;SOAS;11;;1;;;;;;;;;;2;;;;;;;;;
1;6;2022;7;F3;PLCO;7;;;;;;;;;;;;;1;;;;;;;;
1;6;2022;7;F3;PAIN;1;;;;;;;;;;;;;;1;;;;;;;1
1;6;2022;7;F3;SPRU;64;;;;;;;;;1;;;;;1;;;;;;;
1;6;2022;7;F3;BEMA;108;;;;;;;;;;;;;1;1;;;;;2;;2
1;6;2022;7;F3;LEMA;5;;1;;;;;;;;;;;;1;;;;;;;
1;6;2022;7;F4;BEMA;63;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;7;F4;SOAS;6;;;;;;;;;;;;;;1;;;;;3;;2
1;6;2022;7;F4;PLCO;3;;;;;;;;;;;;;;;;;;;4;;2
1;6;2022;7;F4;SCLA;7;;;;;;;;;1;;;;;;;;;;;;
1;6;2022;7;F4;HOMA;3;;;;;;;;;1;;;;;;;;;;1;;
1;6;2022;7;F4;LEMA;4;;;;;;;;;;;;;;;;;;;2;;2
1;6;2022;7;F4;SPRU;13;;1;;;;;;;2;;;;;;;;;;;;
1;6;2022;7;F5;SOAS;25;;;;;;;;;;;;;;;;;;;;;1
1;6;2022;7;F5;BEMA;118;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;7;F5;SCLA;9;;1;;;;;;;1;;;;;;;;;;;;
1;6;2022;7;F5;LEMA;9;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;F5;PLCO;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;7;F6;BEMA;18;;2;;;;;;;;;;;;;;;;;2;;1
1;6;2022;7;F6;HOMA;3;;1;;;;;;;;;;;;;;;;;1;;
1;6;2022;7;F6;SOAS;4;;;;;;;;1;;;;;;;;;;;;;2
1;6;2022;7;F6;LEMA;5;;1;;;;;;;1;;;;;;;;;;;;1
1;6;2022;7;F6;SPRU;44;;1;;;;;;;;;;;;;;;;;1;;1
1;6;2022;7;F6;SCLA;2;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;7;F6;PLCO;4;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;A1;BEMA;15;;1;;;;;;;1;;;;;;;;;;;;
1;6;2022;8;A1;LEMA;3;;;;;;;;;;;;;;1;;;;;;;
1;6;2022;8;A1;SOAS;8;;1;;;;3;;;;;;;;;;;;;;;
1;6;2022;8;A1;SCLA;1;;1;;;;3;;1;;;;;;1;;;;;;;
1;6;2022;8;A1;HOMA;1;;;;;;3;;;;;;;;1;;;;;;;
1;6;2022;8;A1;PLCO;1;;2;;;;;;;;;;;;3;;;;;;;1
1;6;2022;8;A1;PAIN;2;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;A1;CHNO;1;;2;;;;3;;;;;;;;;;;;;1;;
1;6;2022;8;A1;SPRU;15;;1;;;;;;;;;;;;1;;;;;;;
1;6;2022;8;A2;POMO;1;;2;;;;3;;;;;;;;;;;;;;;
1;6;2022;8;A2;CHNO;1;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;A2;HOMA;2;;;;;;3;;;;;;;3;;;1;;;;;
1;6;2022;8;A2;PAIN;1;;1;;;;3;;;;;;;2;;;1;;;;;
1;6;2022;8;A2;SOAS;5;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;A2;SCLA;1;;1;;;;3;;;;;;;2;;;;;;1;;
1;6;2022;8;A2;BEMA;9;;2;;;;;;;1;;;;;;;;;;;;
1;6;2022;8;A2;LEMA;5;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;A3;PLCO;1;;;;;;;;;;;;;;2;;;;;;;1
1;6;2022;8;A3;SOAS;2;;2;;;;;;;;;;;;1;;;;;;;
1;6;2022;8;A3;BEMA;19;;2;;;;2;;;;;;;;2;;;;;;;
1;6;2022;8;A3;SCLA;3;;;;;;3;;;;;;;;1;;;;;;;
1;6;2022;8;A3;POMO;1;;1;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;A3;LEMA;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;A3;CHNO;1;;4;;;;;;;;;;;;;;;;;;;
1;6;2022;8;A4;POMO;1;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;A4;PLCO;3;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;A4;CHNO;1;;3;;;;2;;;;;;;;;;1;;;1;;
1;6;2022;8;A4;BEMA;3;;3;;;;1;;;;;;;;;;;;;3;;
1;6;2022;8;A4;SOAS;4;;5;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;A5;BEMA;21;;;;;;;;;;;;;;3;;;;;1;;
1;6;2022;8;A5;SOAS;3;;;;;;;;;;;;;;4;;;;;1;;
1;6;2022;8;A5;PLCO;1;;1;;;;;;;;;;;;5;;;;;;;
1;6;2022;8;A5;PAIN;2;;1;;;;;;;;;;;1;4;;;;;1;;
1;6;2022;8;A5;SCLA;2;;;;;;;;;;;;;;3;;;;;;;
1;6;2022;8;A5;CHNO;1;;1;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;A6;BEMA;27;;1;;;;;;;;;;;3;1;;;;;;;
1;6;2022;8;A6;CHNO;1;;1;;;;;;;;;;;;3;;;;;2;;
1;6;2022;8;A6;PAIN;1;;1;;;;;;;;;;;;2;;;;;;;1
1;6;2022;8;A6;PLCO;2;;1;;;;;;;;;;;;1;;;;;2;;
1;6;2022;8;A6;SOAS;6;;;;;;;;;;;;;;3;;;;;;;
1;6;2022;8;A6;CHFU;1;;;;3;;;;;;;;;;3;;;;;1;;
1;6;2022;8;A6;SCLA;2;;;;2;;;;;;;;;;1;;;;;2;;
1;6;2022;8;A6;SPRU;16;;2;;1;;;;;;;;;2;1;;;;;;;
1;6;2022;8;B1;BEMA;27;;1;;;;;;;;;;;;2;;;;;2;;
1;6;2022;8;B1;POMO;1;;;;1;;;;1;;;;;;;;;;;;;1
1;6;2022;8;B1;HOMA;5;;;;;;;;;;;;;;;;1;;;2;;
1;6;2022;8;B1;SPRU;26;;;;;;;;;4;;;;;;;;;;2;;1
1;6;2022;8;B1;CHNO;2;;4;;;;;;;;;;;;3;;;;;;;
1;6;2022;8;B1;SOAS;5;;;;;;;;;;;;;;1;;;;;1;;
1;6;2022;8;B1;PAIN;2;;;;;;;;;;;;;;5;;;;;;;
1;6;2022;8;B1;PLCO;2;;;;;;;;;;;;;;3;;;;;2;;
1;6;2022;8;B1;LEMA;2;;;;;;;;;2;;;;;;;;;;1;;
1;6;2022;8;B2;CHNO;1;;1;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;B2;BEMA;77;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;B2;PLCO;1;;;;;;;;;1;;;;;;;;;;2;;
1;6;2022;8;B2;LEMA;3;;2;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;B2;SOAS;5;;2;;;;2;;;;;;;;;;;;;2;;
1;6;2022;8;B3;PAIN;2;;;;;;;;;;;;;;1;;;;;2;;
1;6;2022;8;B3;POMO;1;;;;;;5;;;;;;;;;;;;;;3;
1;6;2022;8;B3;SOAS;6;;;;;;1;;;;;;;;;;;;;4;1;
1;6;2022;8;B3;SCLA;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;B3;BEMA;13;;;;;;8;;;;;;;;;;;;;;;
1;6;2022;8;B3;CHNO;1;;1;;;;13;;;;;;;;;;;;;;;
1;6;2022;8;B3;PLCO;1;;;;;;13;;;;;;;;;;;;;1;;
1;6;2022;8;B4;POMO;2;;;;;;6;;;;;;;;;;;;;1;;
1;6;2022;8;B4;SOAS;5;;1;;;1;;;;;;;;;;;;;;;;
1;6;2022;8;B4;CHNO;1;;3;;;;6;;;;;;;;;;2;;;;;
1;6;2022;8;B4;BEMA;33;;2;;;;;;;;;;;;;;1;;;1;;
1;6;2022;8;B4;SCLA;3;;1;;;;;;;;;;;;;;1;;;;;
1;6;2022;8;B5;SOAS;9;;1;;;;;;;;;;;;2;;;;;;;
1;6;2022;8;B5;PLCO;1;;;;;;;;;;;;;;1;;;;;;;
1;6;2022;8;B5;BEMA;29;;;;;;2;;;;;;;;1;;;;;;;
1;6;2022;8;B5;CHNO;2;;;;;;3;;;;;;;;1;;;;;;;
1;6;2022;8;B5;PAIN;2;;;;;;1;;;;;;;;1;;;;;;;
1;6;2022;8;B6;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C1;SOAS;5;;1;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;C1;POMO;2;;;;;;;;;1;;;;;2;;;;;;;
1;6;2022;8;C1;LEMA;7;;2;;;;;;;;;;;;;;1;;;;;
1;6;2022;8;C1;CHNO;1;;1;;;;2;;;1;;;;;;;;;;;;
1;6;2022;8;C1;BEMA;20;;1;;;;;;;;;;;;2;;;;;1;;
1;6;2022;8;C1;SCLA;2;;;;;;;;;;;;;;2;;;;;2;;
1;6;2022;8;C1;SPRU;96;;;;;;;;;;;;;;2;;;;;;;
1;6;2022;8;C1;PLCO;3;;;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;C2;BEMA;14;;;;;;1;;;;;;;;1;;;;;1;;
1;6;2022;8;C2;POMO;2;;;;;;;;;;;;;;3;;;;;;;
1;6;2022;8;C2;HOMA;6;;;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;C2;PLCO;3;;;;;;;;;;;;;;5;;;;;;;
1;6;2022;8;C2;CHNO;1;;;;;;1;;;;;;;;;;;;;2;;
1;6;2022;8;C2;SOAS;5;;;;;;4;;;;;;;;;;;;;;;
1;6;2022;8;C3;SOAS;6;;;;;;3;;;;;;;;;;2;;;;;
1;6;2022;8;C3;POMO;1;;;;;;2;;;;;;;;;;1;;;;;
1;6;2022;8;C3;CHNO;1;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;C3;BEMA;8;;;;;;5;;;;;;;;;;1;;;;;
1;6;2022;8;C3;SCLA;3;;;;;;5;;;;;;;;;;;;;;;
1;6;2022;8;C3;PLCO;3;;;;;;3;;;;;;;;;;1;;;1;;
1;6;2022;8;C4;BEMA;16;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C4;CHNO;2;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C4;SOAS;5;;;;;;;;;;;;;1;1;;;;;;;
1;6;2022;8;C4;PLCO;3;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C4;PAIN;1;;;;;;2;;;;;;;1;;;;;;;;
1;6;2022;8;C4;POMO;1;;1;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;C5;BEMA;18;;1;;;;1;;;;;;;;;1;;;;;;
1;6;2022;8;C5;POMA;2;;3;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;C5;POMO;1;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;C5;SOAS;4;;;;;;;;;;;;;;;;1;;;1;;
1;6;2022;8;C5;CHNO;1;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C5;SCLA;2;;1;;;;1;;;;;;;;;;1;;;;;
1;6;2022;8;C6;BEMA;17;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C6;CHNO;1;;4;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;C6;SOAS;11;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;C6;PLCO;5;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C6;SCLA;2;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;C6;POMA;1;;;;;;5;;;;;;;;;;;;;;1;
1;6;2022;8;D1;BEMA;21;;;;;;;;;;;;;;1;;;;;1;1;1
1;6;2022;8;D1;POMO;3;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;D1;SOAS;4;;;;;;2;;;1;;;;;;;1;;;;;
1;6;2022;8;D1;PLCO;1;;;;;;3;;;;;;;;;;;;;1;;
1;6;2022;8;D1;SCLA;2;;2;;;;;;;1;;;;;;;;;;;;
1;6;2022;8;D1;SPRU;61;;;;;;1;;;;;;;;;;;;;1;;
1;6;2022;8;D1;CHNO;2;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;D2;SOAS;6;;;;;;2;;;1;;;;;;;;;;3;;
1;6;2022;8;D2;HOMA;2;;;;;;3;;;;;;;;;;;;;1;;
1;6;2022;8;D2;BEMA;19;;1;;;;5;;;;;;;;1;;;;;3;;
1;6;2022;8;D2;CHNO;1;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;D2;SPRU;19;;;;;;3;;;;;;;;1;;;;;;;
1;6;2022;8;D2;PLCO;2;;2;;;;;;;;;;;;1;;;;;1;;
1;6;2022;8;D3;BEMA;36;;;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;D3;CHNO;1;;;;;;;;;;;;;;;;;;;4;;
1;6;2022;8;D3;SOAS;7;;1;;;;1;;;;;;;;;;;;;4;;
1;6;2022;8;D3;SCLA;2;;;;;;1;;;;;;;;;;;;;2;1;
1;6;2022;8;D3;POMO;2;;2;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;D3;PLCO;1;;;;;;2;;;;;;;;;;;;;2;;
1;6;2022;8;D4;POMO;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;D4;BEMA;15;;;;;;1;;;1;;;;;;;;;;;1;
1;6;2022;8;D4;SCLA;2;;1;;;;2;;;;;;;1;;;;;;1;;
1;6;2022;8;D5;PAIN;5;;;;;;1;;;;;;;;;;;;;1;;
1;6;2022;8;D5;SCLA;6;;;;;;;;;;;;;;;;1;;;;1;
1;6;2022;8;D5;POMO;2;;;;;;1;;;;;;;;;;;;;;1;
1;6;2022;8;D5;BEMA;25;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;D5;PLCO;1;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;D5;SOAS;4;;;;;;;;;;;;;1;;;;;;;;
1;6;2022;8;D6;BEMA;33;;3;;;;;;;;;;;;;;;;;;;
1;6;2022;8;D6;SOAS;16;;1;;;;;;;;;;;;1;;;;;12;;
1;6;2022;8;D6;PLCO;2;;2;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;D6;CHNO;3;;2;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;D6;LEMA;2;;;;;;;;;1;;;;;;;;;;;;
1;6;2022;8;E1;LEMA;52;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E1;PLCO;5;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E1;SCLA;3;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E1;LEMA;7;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E1;SPRU;28;;2;;;;;;;1;;;;;;;;;;1;;
1;6;2022;8;E1;CHNO;6;;1;;;;1;;;;;;;;1;;;;;;1;
1;6;2022;8;E1;SOAS;8;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E2;SOAS;11;;;;;;;;;1;;;;;;;;;;2;;
1;6;2022;8;E2;LEMA;3;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;8;E2;SCLA;6;;1;;;;;;;;;;;;;;;;;;1;
1;6;2022;8;E2;POMO;1;;;;;;;;;;;;;;;;2;;;;;
1;6;2022;8;E2;CHNO;4;;;;;;;;;;;;;;;;;;;3;;
1;6;2022;8;E2;HOMA;3;;1;;;;;;1;1;;;;;;;;;;1;;
1;6;2022;8;E3;BEMA;23;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E3;SCLA;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E3;PAIN;3;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;E3;HOMA;7;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;E3;SOAS;3;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;E4;POMO;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E4;BEMA;37;;1;;;;3;;;;;;;;;;;;;;;
1;6;2022;8;E4;SCLA;5;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;E4;CHNO;1;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;E4;SOAS;13;;;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;E5;POMO;1;;2;;;;4;;;;;;;;;;;;;;;
1;6;2022;8;E5;PAIN;3;;1;;;;4;;;;;;;;;;1;;;;;
1;6;2022;8;E5;SCLA;2;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;E5;BEMA;17;;;;;;3;;;;;;;;;;;;;;;
1;6;2022;8;E5;CHNO;1;;2;;;;3;;;;;;;;;;;;;;;
1;6;2022;8;E5;SOAS;4;;1;;;;1;;;;;;;1;;;;;;;;
1;6;2022;8;E5;HOMA;4;;;;;;3;;;;;;;;;;;;;;;
1;6;2022;8;E6;SCLA;2;;1;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;E6;BEMA;41;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;E6;HOMA;2;;;;;;4;;3;;;;;;1;;;;;;;
1;6;2022;8;E6;PLCO;1;;2;;;;2;;;;;;;;1;;;;;;;
1;6;2022;8;E6;PAIN;4;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;E6;POMO;2;;;;;;3;;;;;;;;;;;;;;;
1;6;2022;8;E6;POMA;1;;2;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;E6;CHNO;2;;;;;;4;;;;;;;;;;;;;;;
1;6;2022;8;F1;SOAS;6;;2;;;;;;;2;;;;;1;;;;;;;
1;6;2022;8;F1;BEMA;12;;2;;;;;;;;;;;;;;;;;;1;
1;6;2022;8;F1;LEMA;6;;1;;;;;;;1;;;;1;;;;;;1;1;
1;6;2022;8;F1;CHNO;2;;3;;;;;;;;;;;;;;;;;1;1;
1;6;2022;8;F1;PAIN;2;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F1;SPRU;17;;3;;;;;;;;;;;;;;;;;;;
